Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.8.1-192.168.8.100-53-64023-6,192.168.8.100,64023,192.168.8.1,53,6,28/04/2023 07:32:55 pm,578575,2,5,31.0,106.0,31.0,0.0,15.5,21.920310216782973,106.0,0.0,21.2,47.40464112299554,236.78866179838397,12.09869074882254,96429.16666666667,232021.44272236276,570029.0,0.0,4566.0,4566.0,0.0,4566.0,4566.0,578575.0,144643.75,283602.5630647873,570029.0,0.0,0,0,0,0,40,124,3.4567687853778684,8.641921963444672,0.0,106.0,17.125,37.51356897367747,1407.267857142857,0,1,0,0,0,0,0,0,2.0,19.571428571428573,15.5,21.2,0,0,0,0,0,0,2,31,5,106,-1,457,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64023-6,192.168.8.100,64023,192.168.8.1,53,6,28/04/2023 07:32:56 pm,8412,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.75558725630054,8412.0,0.0,8412.0,8412.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,118.87779362815027,118.87779362815027,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64024-6,192.168.8.100,64024,192.168.8.1,53,6,28/04/2023 07:32:55 pm,640085,3,3,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0.0,0.0,0.0,0.0,48.43106774881461,9.373755048157665,128017.0,280032.4870278447,628944.0,304.0,636815.0,318407.5,442701.8780313677,631445.0,5370.0,11141.0,5570.5,3683.319223200726,8175.0,2966.0,0,0,0,0,60,84,4.686877524078833,4.686877524078833,0.0,31.0,4.428571428571429,11.716898663286045,137.2857142857143,0,1,0,0,0,0,0,0,1.0,5.166666666666667,10.333333333333334,0.0,0,0,0,0,0,0,3,31,3,0,-1,457,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64025-6,192.168.8.100,64025,192.168.8.1,53,6,28/04/2023 07:32:55 pm,721242,2,5,34.0,252.0,34.0,0.0,17.0,24.041630560342615,252.0,0.0,50.4,112.6978260659894,396.5381938378519,9.705480268758613,120207.0,286648.52224353084,705299.0,390.0,8025.0,8025.0,0.0,8025.0,8025.0,721242.0,180310.5,350031.1065581648,705299.0,1097.0,0,0,0,0,40,124,2.7729943625024607,6.932485906256152,0.0,252.0,35.75,88.1844657521947,7776.5,0,1,0,0,0,0,0,0,2.0,40.857142857142854,17.0,50.4,0,0,0,0,0,0,2,34,5,252,-1,457,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64026-6,192.168.8.100,64026,192.168.8.1,53,6,28/04/2023 07:32:55 pm,731984,3,4,34.0,166.0,34.0,0.0,11.333333333333332,19.629909152447276,166.0,0.0,41.5,83.0,273.23001595663294,9.563050558482153,121997.33333333334,293961.4182865954,722038.0,79.0,729258.0,364629.0,510617.3630439921,725690.0,3568.0,730991.0,243663.66666666666,414288.36474650516,722038.0,2647.0,0,0,0,0,60,104,4.098450239349495,5.464600319132659,0.0,166.0,25.0,58.2016200069085,3387.4285714285716,0,1,0,0,0,0,0,0,1.0,28.571428571428573,11.333333333333334,41.5,0,0,0,0,0,0,3,34,4,166,-1,457,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64025-6,192.168.8.100,64025,192.168.8.1,53,6,28/04/2023 07:32:56 pm,35335,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.90165558228387,17667.5,24651.863712506605,35099.0,236.0,236.0,236.0,0.0,236.0,236.0,0,0,0,0,0,0,0,0,0,40,20,56.60110372152257,28.300551860761285,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64028-6,192.168.8.100,64028,192.168.8.1,53,6,28/04/2023 07:32:56 pm,578837,3,4,31.0,106.0,31.0,0.0,10.333333333333332,17.8978583448784,106.0,0.0,26.5,53.0,236.6814837337627,12.093214497345539,96472.83333333333,229496.08669553968,564915.0,366.0,575347.0,287673.5,399064.9043507835,569855.0,5492.0,577612.0,192537.33333333334,322504.63930668245,564915.0,3124.0,0,0,0,0,60,104,5.182806213148088,6.910408284197451,0.0,106.0,17.125,37.51356897367747,1407.267857142857,0,1,0,0,0,0,0,0,1.0,19.571428571428573,10.333333333333334,26.5,0,0,0,0,0,0,3,31,4,106,-1,457,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64029-6,192.168.8.100,64029,192.168.8.1,53,6,28/04/2023 07:32:56 pm,588763,3,4,31.0,147.0,31.0,0.0,10.333333333333332,17.8978583448784,147.0,0.0,36.75,73.5,302.3287808506988,11.889334078398269,98127.16666666667,233327.39383142878,574390.0,429.0,585522.0,292761.0,405490.3836714257,579486.0,6036.0,586775.0,195591.66666666666,328066.3969112553,574390.0,2812.0,0,0,0,0,60,104,5.095428890742115,6.793905187656153,0.0,147.0,22.25,51.56064390598706,2658.5,0,1,0,0,0,0,0,0,1.0,25.428571428571427,10.333333333333334,36.75,0,0,0,0,0,0,3,31,4,147,-1,457,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64033-6,192.168.8.100,64033,192.168.8.1,53,6,28/04/2023 07:32:56 pm,1559429,3,4,34.0,166.0,34.0,0.0,11.333333333333332,19.629909152447276,166.0,0.0,41.5,83.0,128.25207175190405,4.488822511316642,259904.83333333334,630841.1768264392,1547600.0,703.0,1554763.0,777381.5,1093148.1928414372,1550354.0,4409.0,1558721.0,519573.6666666667,890298.3536581057,1547600.0,3963.0,0,0,0,0,60,104,1.923781076278561,2.5650414350380815,0.0,166.0,25.0,58.2016200069085,3387.4285714285716,0,1,0,0,0,0,0,0,1.0,28.571428571428573,11.333333333333334,41.5,0,0,0,0,0,0,3,34,4,166,-1,457,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64032-6,192.168.8.100,64032,192.168.8.1,53,6,28/04/2023 07:32:56 pm,1563622,3,4,34.0,252.0,34.0,0.0,11.333333333333332,19.629909152447276,252.0,0.0,63.0,126.0,182.90865695161617,4.476785310004591,260603.66666666666,630555.1948366349,1547715.0,330.0,1558979.0,779489.5,1095432.1477446698,1554077.0,4902.0,1560128.0,520042.6666666667,889992.3616898818,1547715.0,4313.0,0,0,0,0,60,104,1.9186222757162537,2.558163034288338,0.0,252.0,35.75,88.1844657521947,7776.5,0,1,0,0,0,0,0,0,1.0,40.857142857142854,11.333333333333334,63.0,0,0,0,0,0,0,3,34,4,252,-1,457,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64034-6,192.168.8.100,64034,192.168.8.1,53,6,28/04/2023 07:32:56 pm,1562561,2,5,30.0,132.0,30.0,0.0,15.0,21.213203435596427,132.0,0.0,26.4,59.03219460599445,103.67595249081475,4.479825107627798,260426.83333333334,632562.9338433977,1551638.0,304.0,2885.0,2885.0,0.0,2885.0,2885.0,1562561.0,390640.25,774000.6820390513,1551638.0,1289.0,0,0,0,0,40,124,1.2799500307507994,3.1998750768769986,0.0,132.0,20.25,46.35807835287641,2149.0714285714284,0,1,0,0,0,0,0,0,2.0,23.142857142857142,15.0,26.4,0,0,0,0,0,0,2,30,5,132,-1,457,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64034-6,192.168.8.100,64034,192.168.8.1,53,6,28/04/2023 07:32:58 pm,2546,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178.318931657502,1273.0,1664.529362913133,2450.0,96.0,96.0,96.0,0.0,96.0,96.0,0,0,0,0,0,0,0,0,0,40,20,785.5459544383347,392.77297721916733,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64035-6,192.168.8.100,64035,192.168.8.1,53,6,28/04/2023 07:32:56 pm,1565907,2,5,30.0,157.0,30.0,0.0,15.0,21.213203435596427,157.0,0.0,31.4,70.2125344934934,119.41960793329362,4.470252703385323,260984.49999999997,633990.569290033,1555108.0,364.0,4442.0,4442.0,0.0,4442.0,4442.0,1565907.0,391476.75,775758.8110941764,1555108.0,364.0,0,0,0,0,40,124,1.277215058110092,3.1930376452752305,0.0,157.0,23.375,55.00373363950591,3025.410714285714,0,1,0,0,0,0,0,0,2.0,26.714285714285715,15.0,31.4,0,0,0,0,0,0,2,30,5,157,-1,457,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64035-6,192.168.8.100,64035,192.168.8.1,53,6,28/04/2023 07:32:58 pm,138,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21739.130434782608,69.0,8.48528137423857,75.0,63.0,75.0,75.0,0.0,75.0,75.0,0,0,0,0,0,0,0,0,0,40,20,14492.753623188406,7246.376811594203,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64037-6,192.168.8.100,64037,192.168.8.1,53,6,28/04/2023 07:32:57 pm,1446695,3,4,29.0,135.0,29.0,0.0,9.666666666666668,16.743157806499145,135.0,0.0,33.75,67.5,113.36183507926688,4.838614911919928,241115.8333333333,587063.8184781674,1439453.0,315.0,1443534.0,721767.0,1020103.3552380856,1443089.0,445.0,1445493.0,481831.0,829324.9974762608,1439453.0,2846.0,0,0,0,0,60,104,2.0736921051085404,2.7649228068113874,0.0,135.0,20.5,47.36484531198821,2243.4285714285716,0,1,0,0,0,0,0,0,1.0,23.428571428571427,9.666666666666666,33.75,0,0,0,0,0,0,3,29,4,135,-1,457,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64036-6,192.168.8.100,64036,192.168.8.1,53,6,28/04/2023 07:32:57 pm,1451518,3,4,29.0,93.0,29.0,0.0,9.666666666666668,16.743157806499145,93.0,0.0,23.25,46.5,84.04993944270755,4.822537509007811,241919.66666666666,588657.9044343723,1443511.0,188.0,1448704.0,724352.0,1023190.5834447461,1447857.0,847.0,1449728.0,483242.6666666667,831616.911088473,1443511.0,2626.0,0,0,0,0,60,104,2.066801789574776,2.755735719433035,0.0,93.0,15.250000000000002,33.014066266192835,1089.9285714285716,0,1,0,0,0,0,0,0,1.0,17.428571428571427,9.666666666666666,23.25,0,0,0,0,0,0,3,29,4,93,-1,457,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64040-6,192.168.8.100,64040,192.168.8.1,53,6,28/04/2023 07:32:58 pm,625457,2,5,44.0,108.0,44.0,0.0,22.0,31.11269837220809,108.0,0.0,21.6,48.29906831399546,243.0223020927098,11.191816543743215,104242.83333333334,251046.58863917404,616684.0,204.0,1633.0,1633.0,0.0,1633.0,1633.0,625457.0,156364.25,306884.9683865004,616684.0,828.0,0,0,0,0,40,124,3.1976618696409185,7.994154674102296,0.0,108.0,19.0,39.11886647495955,1530.2857142857144,0,1,0,0,0,0,0,0,2.0,21.714285714285715,22.0,21.6,0,0,0,0,0,0,2,44,5,108,-1,457,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64040-6,192.168.8.100,64040,192.168.8.1,53,6,28/04/2023 07:32:58 pm,496,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6048.387096774193,248.0,258.8010819142764,431.0,65.0,65.0,65.0,0.0,65.0,65.0,0,0,0,0,0,0,0,0,0,40,20,4032.258064516129,2016.1290322580644,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64038-6,192.168.8.100,64038,192.168.8.1,53,6,28/04/2023 07:32:58 pm,639572,2,5,47.0,112.0,47.0,0.0,23.5,33.23401871576773,112.0,0.0,22.4,50.08792269599529,248.6037537603272,10.944819347938934,106595.33333333333,258315.39870992335,633875.0,0.0,763.0,763.0,0.0,763.0,763.0,639572.0,159893.0,315991.20491241524,633875.0,0.0,0,0,0,0,40,124,3.127091242268267,7.817728105670667,0.0,112.0,19.875,40.69551572347991,1656.1250000000002,0,1,0,0,0,0,0,0,2.0,22.714285714285715,23.5,22.4,0,0,0,0,0,0,2,47,5,112,-1,457,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64038-6,192.168.8.100,64038,192.168.8.1,53,6,28/04/2023 07:32:58 pm,133,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15037.593984962405,133.0,0.0,133.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7518.796992481202,7518.796992481202,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64041-6,192.168.8.100,64041,192.168.8.1,53,6,28/04/2023 07:32:58 pm,639503,2,5,44.0,125.0,44.0,0.0,22.0,31.11269837220809,125.0,0.0,25.0,55.90169943749474,264.2677204016244,10.946000253321719,106583.83333333334,258296.3852193187,633823.0,0.0,525.0,525.0,0.0,525.0,525.0,639503.0,159875.75,315968.8978674694,633823.0,0.0,0,0,0,0,40,124,3.1274286438062053,7.818571609515514,0.0,125.0,21.125000000000004,44.70678280274067,1998.6964285714287,0,1,0,0,0,0,0,0,2.0,24.142857142857142,22.0,25.0,0,0,0,0,0,0,2,44,5,125,-1,457,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64041-6,192.168.8.100,64041,192.168.8.1,53,6,28/04/2023 07:32:58 pm,226,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8849.557522123894,226.0,0.0,226.0,226.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4424.778761061947,4424.778761061947,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64039-6,192.168.8.100,64039,192.168.8.1,53,6,28/04/2023 07:32:58 pm,652473,2,5,47.0,145.0,47.0,0.0,23.5,33.23401871576773,145.0,0.0,29.0,64.8459713474939,294.26505004804795,10.72841328300175,108745.5,262430.9197596579,644420.0,162.0,319.0,319.0,0.0,319.0,319.0,652473.0,163118.25,320872.35152458475,644420.0,429.0,0,0,0,0,40,124,3.0652609380005,7.663152345001249,0.0,145.0,24.0,51.58349680718769,2660.8571428571427,0,1,0,0,0,0,0,0,2.0,27.428571428571427,23.5,29.0,0,0,0,0,0,0,2,47,5,145,-1,457,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64039-6,192.168.8.100,64039,192.168.8.1,53,6,28/04/2023 07:32:58 pm,271,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7380.073800738008,271.0,0.0,271.0,271.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3690.036900369004,3690.036900369004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64047-6,192.168.8.100,64047,192.168.8.1,53,6,28/04/2023 07:32:58 pm,625956,2,5,32.0,222.0,32.0,0.0,16.0,22.627416997969522,222.0,0.0,44.4,99.28141820099066,405.77931995220115,11.182894644352,104326.0,251378.8585438322,617435.0,0.0,360.0,360.0,0.0,360.0,360.0,625956.0,156489.0,307304.6829917609,617435.0,0.0,0,0,0,0,40,124,3.1951127555291428,7.987781888822857,0.0,222.0,31.75,77.68388323381959,6034.785714285715,0,1,0,0,0,0,0,0,2.0,36.285714285714285,16.0,44.4,0,0,0,0,0,0,2,32,5,222,-1,457,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64047-6,192.168.8.100,64047,192.168.8.1,53,6,28/04/2023 07:32:59 pm,422,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4739.336492890995,422.0,0.0,422.0,422.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2369.6682464454975,2369.6682464454975,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64042-6,192.168.8.100,64042,192.168.8.1,53,6,28/04/2023 07:32:58 pm,1361701,2,5,31.0,292.0,31.0,0.0,15.5,21.920310216782973,292.0,0.0,58.4,130.58636988598772,237.20332143400054,5.140629257083603,226950.16666666666,551479.851196548,1352651.0,800.0,800.0,800.0,0.0,800.0,800.0,1361701.0,340425.25,674818.6519020621,1352651.0,1023.0,0,0,0,0,40,124,1.468751216309601,3.6718780407740024,0.0,292.0,40.375,102.24890848177444,10454.839285714284,0,1,0,0,0,0,0,0,2.0,46.142857142857146,15.5,58.4,0,0,0,0,0,0,2,31,5,292,-1,457,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64043-6,192.168.8.100,64043,192.168.8.1,53,6,28/04/2023 07:32:58 pm,1364932,2,5,31.0,209.0,31.0,0.0,15.5,21.920310216782973,209.0,0.0,41.8,93.46764145949122,175.8329352671049,5.128460611957226,227488.66666666666,553283.9434849584,1356872.0,342.0,609.0,609.0,0.0,609.0,609.0,1364932.0,341233.0,677094.7453160943,1356872.0,342.0,0,0,0,0,40,124,1.4652744605592074,3.663186151398018,0.0,209.0,30.0,73.13588136378165,5348.857142857143,0,1,0,0,0,0,0,0,2.0,34.285714285714285,15.5,41.8,0,0,0,0,0,0,2,31,5,209,-1,457,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64043-6,192.168.8.100,64043,192.168.8.1,53,6,28/04/2023 07:33:00 pm,103,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29126.21359223301,51.5,27.577164466275352,71.0,32.0,71.0,71.0,0.0,71.0,71.0,0,0,0,0,0,0,0,0,0,40,20,19417.47572815534,9708.73786407767,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64042-6,192.168.8.100,64042,192.168.8.1,53,6,28/04/2023 07:33:00 pm,17333,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.08025154329889,8666.5,9375.528811752434,15296.0,2037.0,2037.0,2037.0,0.0,2037.0,2037.0,0,0,0,0,0,0,0,0,0,40,20,115.38683436219927,57.69341718109963,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64045-6,192.168.8.100,64045,192.168.8.1,53,6,28/04/2023 07:32:58 pm,1362646,2,5,32.0,222.0,32.0,0.0,16.0,22.627416997969522,222.0,0.0,44.4,99.28141820099066,186.40204425800977,5.1370642118349155,227107.66666666666,553134.5801645985,1356186.0,176.0,447.0,447.0,0.0,447.0,447.0,1362646.0,340661.5,677017.7771937258,1356186.0,176.0,0,0,0,0,40,124,1.467732631952833,3.6693315798820825,0.0,222.0,31.75,77.68388323381959,6034.785714285715,0,1,0,0,0,0,0,0,2.0,36.285714285714285,16.0,44.4,0,0,0,0,0,0,2,32,5,222,-1,457,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64044-6,192.168.8.100,64044,192.168.8.1,53,6,28/04/2023 07:32:58 pm,1366275,3,6,32.0,197.0,30.0,0.0,10.666666666666666,16.772994167212165,197.0,0.0,32.83333333333333,80.424913221381,167.60900989917843,6.587253664159851,170784.375,479047.7975173958,1356362.0,0.0,771.0,385.5,364.15999231107196,643.0,128.0,1366275.0,273255.0,605476.9201501408,1356362.0,0.0,0,0,0,0,60,144,2.195751221386617,4.391502442773234,0.0,197.0,22.9,61.88600631627296,3829.8777777777773,0,1,0,0,0,0,0,0,2.0,25.444444444444443,10.666666666666666,32.833333333333336,0,0,0,0,0,0,3,32,6,197,-1,457,2,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64046-6,192.168.8.100,64046,192.168.8.1,53,6,28/04/2023 07:32:58 pm,1355563,2,5,32.0,197.0,32.0,0.0,16.0,22.627416997969522,197.0,0.0,39.4,88.10107831349171,168.93349847996737,5.1639060670732375,225927.16666666666,548899.4873538931,1346356.0,196.0,485.0,485.0,0.0,485.0,485.0,1355563.0,338890.75,671646.7047063631,1346356.0,375.0,0,0,0,0,40,124,1.4754017334494967,3.6885043336237415,0.0,197.0,28.625,68.94912720881348,4753.982142857143,0,1,0,0,0,0,0,0,2.0,32.714285714285715,16.0,39.4,0,0,0,0,0,0,2,32,5,197,-1,457,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64045-6,192.168.8.100,64045,192.168.8.1,53,6,28/04/2023 07:33:00 pm,74713,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.15365465180089,37356.5,51922.143835746996,74071.0,642.0,642.0,642.0,0.0,642.0,642.0,0,0,0,0,0,0,0,0,0,40,20,26.769103101200592,13.384551550600296,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64044-6,192.168.8.100,64044,192.168.8.1,53,6,28/04/2023 07:33:00 pm,71551,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.928135176307805,35775.5,50287.3129576437,71334.0,217.0,217.0,217.0,0.0,217.0,217.0,0,0,0,0,0,0,0,0,0,40,20,27.95209011753854,13.97604505876927,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64046-6,192.168.8.100,64046,192.168.8.1,53,6,28/04/2023 07:33:00 pm,73081,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.050341402006,36540.5,49754.15444462904,71722.0,1359.0,1359.0,1359.0,0.0,1359.0,1359.0,0,0,0,0,0,0,0,0,0,40,20,27.366894268004,13.683447134002,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.100-224.0.0.251-5353-5353-17,192.168.8.100,5353,224.0.0.251,5353,17,28/04/2023 07:27:58 pm,999494,1,1,43.0,43.0,43.0,43.0,43.0,0.0,43.0,43.0,43.0,0.0,86.0435380302433,2.0010125123312394,999494.0,0.0,999494.0,999494.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.0005062561656197,1.0005062561656197,43.0,43.0,43.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,64.5,43.0,43.0,0,0,0,0,0,0,1,43,1,43,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64048-6,192.168.8.100,64048,192.168.8.1,53,6,28/04/2023 07:33:00 pm,540904,2,5,31.0,292.0,31.0,0.0,15.5,21.920310216782973,292.0,0.0,58.4,130.58636988598772,597.1484773638205,12.94129827104255,90150.66666666667,217432.83848183253,533978.0,192.0,1125.0,1125.0,0.0,1125.0,1125.0,540904.0,135226.0,265838.4669431169,533978.0,334.0,0,0,0,0,40,124,3.697513791726443,9.243784479316107,0.0,292.0,40.375,102.24890848177444,10454.839285714284,0,1,0,0,0,0,0,0,2.0,46.142857142857146,15.5,58.4,0,0,0,0,0,0,2,31,5,292,-1,457,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.1-192.168.8.100-53-64048-6,192.168.8.100,64048,192.168.8.1,53,6,28/04/2023 07:33:00 pm,963,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3115.264797507788,481.5,369.81684656056433,743.0,220.0,220.0,220.0,0.0,220.0,220.0,0,0,0,0,0,0,0,0,0,40,20,2076.8431983385253,1038.4215991692627,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
